1,2,3,6,8,10,11,13,14,15,17,19,20,21,22,23,25,26,27,31,33,35,37,38,39,40,41,42,48,49,50,53,56,58,59,60,61,65,66,67,69,70,72,78,79,80,82,83,84,85,88,89,90,91,92,93,94,96,97,98,99,100,101,102,103,104,107,110,111,112,113,114,118,119,121,122,125,126,127,128,130,133,135,136,137,138,141,143,144,146,147,148,149,151,153,154,155,157,158,161,162,163,165,166,167,168,169,170,171,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,191,192,193,194,195,199,200,201,202,203,205,206,208,209,211,212,215,216,218,219,220,221,222,223,225,226,227,229,230,231,232,235,236,237,238,239,240,241,243,244,245,247,249,250,251,254,255,257,258,259,261,262,263,264,265,267,270,271,275,276,277,278,279,283,285,287,289,290,291,292,295,296,297,298
-0.181364357,0.134312406,-0.310701311,0.353115976,-0.037421037,0.024876473,0.143851534,-0.023903757,-0.190274805,0.228570551,-0.066301413,-0.154601425,-0.031045502,-0.149780422,0.005377848,0.215213016,-0.174954578,-0.003969606,0.069318965,0.02343238,-0.421866715,-0.045939505,0.344697207,-0.049246289,0.021978656,-0.041585784,-0.058567457,-0.09243349,0.060422294,-0.032184657,0.125762582,-0.134265304,-0.185244888,0.295117199,-0.121104009,-0.036178906,-0.030605625,-0.080808915,0.051798955,-0.108688436,0.036951769,0.373335242,0.204523206,0.029657362,-0.128185019,-0.066076197,0.000468599,0.21324265,0.036399428,0.075957008,-0.026570909,0.087822422,0.011777656,0.089207821,-0.043895654,0.052248836,-0.211255342,-0.38807112,-0.109139927,0.168870449,-0.010578357,0.075710066,-0.094502963,-0.211047575,-0.135335371,0.054958917,0.034621865,0.199374601,-0.170464739,0.014505577,0.277430862,-0.044418916,-0.040495895,0.061166909,-0.031227887,-0.042090237,-0.149332389,-0.026438095,-0.442188054,-0.036698461,-0.15033865,-0.16320236,0.013902975,-0.345404863,-0.099327236,0.179710239,-0.008333256,0.046234533,0.164249673,-0.760518074,0.046244964,-0.104367688,-0.091273881,0.065728858,-0.037668042,-0.062426031,0.054468818,-0.292916238,0.142733365,0.074823335,-0.524766803,-0.082003541,-0.163385659,0.167829067,-0.182496771,0.087486096,-0.068490371,-0.079431757,0.024450019,-0.10997612,0.005295134,0.261509776,-0.093392842,0.313570291,-0.014726272,-0.011431555,-0.01804726,-0.302586824,-0.02180605,1.01987946,0.039499231,0.198935494,0.003792021,-0.275817096,0.181315288,0.070620745,0.047965091,-0.073718615,0.103302531,0.057211559,0.036607668,0.050015032,0.09666156,0.266432405,0.09796337,0.052721709,-0.011199945,0.195006892,0.099546,-0.29308036,0.100961819,0.329641491,0.010741849,0.093221344,-0.100389823,-0.008302487,-0.080535106,0.035389941,0.150069222,0.100293323,0.002564854,0.122521922,0.192510337,-0.066285327,-0.003672922,-0.091878526,-0.294139415,0.079690441,0.195651338,-0.095233843,0.104105666,-0.022822866,-0.045837738,0.235587001,0.332370907,1.709796309,-0.048117571,0.101687394,-0.21477811,0.026984856,-0.05483909,0.058733437,-0.132485583,-0.052556261,0.003086691,-0.002832285,0.032571089,-0.177807316,-0.087226421,0.199767828,0.188698187,-0.024625886,0.033242639,-0.047601365,0.020282935,-0.090043016,-0.292043209,0.327771395,-0.338193983,-0.129379138,-0.07186947,0.044969387,0.11716865,0.126855686,-0.009512159,0.138949975,0.037323344,-0.066973984,0.029917013,0.06491562
0.099666208,0.021878256,-0.072596177,0.062738165,-0.050358258,-0.059270006,-0.011671106,-0.019320527,-0.042797979,0.111650676,-0.008186487,0.003736377,-0.040749945,0.040950626,-0.054925546,0.080091342,-0.076838106,0.046552029,-0.002415258,0.040440269,-0.030029796,0.113767847,-0.168422654,0.047822449,0.025268823,-0.072669789,-0.051260568,-0.022528857,-0.050039869,0.047240347,-0.075656667,-0.028129784,-0.006848285,0.013544366,-0.055177316,0.035040483,-0.010581107,-0.014935922,-0.036516108,-0.030401042,0.024397848,0.208135426,0.039595373,0.11104928,0.083011538,0.027192334,-0.071994148,0.028262587,-0.044348158,0.025062418,0.056210618,0.14836508,0.025454896,0.010967454,-0.0317345,-0.04782176,0.069450378,-0.056901332,-0.076014742,0.037107464,0.063956447,0.084227934,-0.010354945,-0.033774752,0.023392241,0.012953273,0.045119729,0.007856881,0.070131384,0.065362908,-0.174421176,0.062452588,-0.034897421,-0.023165423,-0.038358685,0.00763384,0.000776695,-0.036972236,0.016093705,0.009508514,-0.023059992,0.177515268,-0.02380749,0.008891121,-0.13864626,0.044282574,0.005974135,0.012543242,-0.026308428,-0.375679016,-0.041508563,0.004033421,-0.06136002,0.048773959,-0.012493905,0.039696231,0.052473411,0.066463672,-0.107813083,9.879e-05,0.058837846,0.048386179,0.039506469,0.048235681,-0.026979454,0.043180156,-0.022225348,-0.001862324,0.002049301,0.008729335,0.015440872,0.067548022,-0.014773179,0.053290471,-0.01578949,-0.014839591,0.004713452,0.088204592,-0.091752432,0.228599757,-0.046594039,0.088374943,-0.053126968,-0.07229308,0.005333737,0.032332543,-0.069753967,-0.077262305,0.043597676,0.067626491,0.010000388,0.025152236,-0.048482601,0.004960924,0.041374538,0.088089645,0.017152723,0.05647622,-0.043170042,0.030238394,0.028401783,0.014396809,0.001264192,-0.044093519,-0.003130503,-0.064162947,0.022108901,0.041605368,-0.030222218,0.031345826,-0.012753829,0.037275311,0.053067882,-0.009406701,-0.035493277,-0.07789959,0.088868402,-0.173045963,0.038422272,-0.079071991,-0.079688951,0.024369694,0.019536426,-0.013666086,0.07338509,0.747133493,0.038605131,0.013414293,0.069424853,-0.077440895,0.015195809,0.032685921,0.077777103,-0.054200072,-0.10974662,-0.031659327,-0.189235002,-0.077239193,-0.01275223,-0.07634066,0.00933237,-0.073671229,0.048826374,0.008031331,0.012352202,-0.102348797,-0.154384851,0.047599278,-0.071363643,-0.059861049,-0.053714491,-0.016433604,-0.01970893,0.04020752,-0.058072358,0.03761404,-0.078772455,0.002303567,0.059308529,-0.02067912
0.099666208,0.021878256,-0.072596177,0.062738165,-0.050358258,-0.059270006,-0.011671106,-0.019320527,-0.042797979,0.111650676,-0.008186487,0.003736377,-0.040749945,0.040950626,-0.054925546,0.080091342,-0.076838106,0.046552029,-0.002415258,0.040440269,-0.030029796,0.113767847,-0.168422654,0.047822449,0.025268823,-0.072669789,-0.051260568,-0.022528857,-0.050039869,0.047240347,-0.075656667,-0.028129784,-0.006848285,0.013544366,-0.055177316,0.035040483,-0.010581107,-0.014935922,-0.036516108,-0.030401042,0.024397848,0.208135426,0.039595373,0.11104928,0.083011538,0.027192334,-0.071994148,0.028262587,-0.044348158,0.025062418,0.056210618,0.14836508,0.025454896,0.010967454,-0.0317345,-0.04782176,0.069450378,-0.056901332,-0.076014742,0.037107464,0.063956447,0.084227934,-0.010354945,-0.033774752,0.023392241,0.012953273,0.045119729,0.007856881,0.070131384,0.065362908,-0.174421176,0.062452588,-0.034897421,-0.023165423,-0.038358685,0.00763384,0.000776695,-0.036972236,0.016093705,0.009508514,-0.023059992,0.177515268,-0.02380749,0.008891121,-0.13864626,0.044282574,0.005974135,0.012543242,-0.026308428,-0.375679016,-0.041508563,0.004033421,-0.06136002,0.048773959,-0.012493905,0.039696231,0.052473411,0.066463672,-0.107813083,9.879e-05,0.058837846,0.048386179,0.039506469,0.048235681,-0.026979454,0.043180156,-0.022225348,-0.001862324,0.002049301,0.008729335,0.015440872,0.067548022,-0.014773179,0.053290471,-0.01578949,-0.014839591,0.004713452,0.088204592,-0.091752432,0.228599757,-0.046594039,0.088374943,-0.053126968,-0.07229308,0.005333737,0.032332543,-0.069753967,-0.077262305,0.043597676,0.067626491,0.010000388,0.025152236,-0.048482601,0.004960924,0.041374538,0.088089645,0.017152723,0.05647622,-0.043170042,0.030238394,0.028401783,0.014396809,0.001264192,-0.044093519,-0.003130503,-0.064162947,0.022108901,0.041605368,-0.030222218,0.031345826,-0.012753829,0.037275311,0.053067882,-0.009406701,-0.035493277,-0.07789959,0.088868402,-0.173045963,0.038422272,-0.079071991,-0.079688951,0.024369694,0.019536426,-0.013666086,0.07338509,0.747133493,0.038605131,0.013414293,0.069424853,-0.077440895,0.015195809,0.032685921,0.077777103,-0.054200072,-0.10974662,-0.031659327,-0.189235002,-0.077239193,-0.01275223,-0.07634066,0.00933237,-0.073671229,0.048826374,0.008031331,0.012352202,-0.102348797,-0.154384851,0.047599278,-0.071363643,-0.059861049,-0.053714491,-0.016433604,-0.01970893,0.04020752,-0.058072358,0.03761404,-0.078772455,0.002303567,0.059308529,-0.02067912
-0.27109924,-0.102285407,-0.226215184,0.094764382,-0.103353091,-0.059568167,0.102115884,-0.000194077,-0.134372607,0.358950257,-0.052649815,-0.245056018,0.023090299,0.035636216,-0.098542236,-0.002306356,-0.087978363,-0.04531863,-0.028458441,0.082344294,-0.022287915,0.087001346,-0.342252076,0.081791215,0.037703585,-0.186237648,-0.041573092,0.099977769,-0.014638982,0.037965525,0.113182642,-0.108735539,0.026296286,-0.02464512,-0.147425666,-0.125586182,-0.039180651,-0.075742163,-0.08701659,0.033974968,-0.035650637,0.251494467,0.04567061,-0.233022213,0.199813604,0.035385016,-0.10718324,0.078977376,-0.263898104,-0.046084821,0.251792103,-0.01283538,0.194343999,0.008866096,-0.019343738,-0.153452486,-0.01961226,-0.487736791,0.118010826,-0.066822082,-0.001241561,0.145774707,0.014953502,0.046785451,0.096273057,-0.089371867,0.028419999,-0.089269228,0.109942339,0.118358307,-0.335272729,-0.097449802,0.073191039,-0.038898747,0.119174689,0.068259664,0.127803624,-0.080735326,-0.148785189,-0.052977633,-0.074874796,-0.350128651,-0.164467022,-0.504999042,-0.031971321,0.128831178,0.000921442,0.109522484,-0.330197275,-0.67918396,-0.037303686,0.070337087,-0.048622355,0.144613445,0.239468142,0.12388742,-0.037086457,-0.005076748,-0.064144492,-0.024096161,-0.124596559,0.129657134,-0.025040045,0.166197643,0.016962396,0.123060651,-0.033840377,-0.15874964,0.086886421,-0.003578336,0.001723054,-0.130505085,-0.001882579,-0.460448354,0.06606967,0.10864269,-0.051832624,-0.007777993,-0.127253771,0.265968502,0.024848917,0.288693875,-0.054910611,-0.220265523,-0.064881817,-0.005239287,-0.330686301,-0.039497733,0.063159794,0.09741278,-0.000223202,-0.089340799,-0.142590806,0.028242787,0.076128773,0.003648357,0.081941165,-0.272387147,-0.035888087,-0.147434682,0.137152076,-0.19153209,-0.205842987,0.2630665,0.18721503,0.100410439,0.227073491,0.030357743,0.046398591,-0.117190778,-0.036056399,0.011973034,0.137670845,-0.047644842,-0.001198789,-0.092741735,-0.014985233,-0.131259993,-0.0316284,0.055906817,0.00350602,-0.107331857,-0.035295803,0.082031339,0.129251093,1.232276201,0.014529836,0.128940478,0.250182688,0.2121851,-0.044215813,0.037592325,-0.385044813,-0.146509483,0.119374283,-0.139134556,0.524352729,-0.159343898,-0.069588959,0.177616805,-0.121937692,-0.237216622,-0.030595982,0.021748694,0.078830637,-0.552977204,-0.026380302,0.053556681,-0.089785434,-0.226045385,-0.074735858,-0.061377738,-0.012409764,0.088282451,-0.005597838,-0.628407657,-0.14236477,0.014638777,0.709065139,-0.04923607
-0.27109924,-0.102285407,-0.226215184,0.094764382,-0.103353091,-0.059568167,0.102115884,-0.000194077,-0.134372607,0.358950257,-0.052649815,-0.245056018,0.023090299,0.035636216,-0.098542236,-0.002306356,-0.087978363,-0.04531863,-0.028458441,0.082344294,-0.022287915,0.087001346,-0.342252076,0.081791215,0.037703585,-0.186237648,-0.041573092,0.099977769,-0.014638982,0.037965525,0.113182642,-0.108735539,0.026296286,-0.02464512,-0.147425666,-0.125586182,-0.039180651,-0.075742163,-0.08701659,0.033974968,-0.035650637,0.251494467,0.04567061,-0.233022213,0.199813604,0.035385016,-0.10718324,0.078977376,-0.263898104,-0.046084821,0.251792103,-0.01283538,0.194343999,0.008866096,-0.019343738,-0.153452486,-0.01961226,-0.487736791,0.118010826,-0.066822082,-0.001241561,0.145774707,0.014953502,0.046785451,0.096273057,-0.089371867,0.028419999,-0.089269228,0.109942339,0.118358307,-0.335272729,-0.097449802,0.073191039,-0.038898747,0.119174689,0.068259664,0.127803624,-0.080735326,-0.148785189,-0.052977633,-0.074874796,-0.350128651,-0.164467022,-0.504999042,-0.031971321,0.128831178,0.000921442,0.109522484,-0.330197275,-0.67918396,-0.037303686,0.070337087,-0.048622355,0.144613445,0.239468142,0.12388742,-0.037086457,-0.005076748,-0.064144492,-0.024096161,-0.124596559,0.129657134,-0.025040045,0.166197643,0.016962396,0.123060651,-0.033840377,-0.15874964,0.086886421,-0.003578336,0.001723054,-0.130505085,-0.001882579,-0.460448354,0.06606967,0.10864269,-0.051832624,-0.007777993,-0.127253771,0.265968502,0.024848917,0.288693875,-0.054910611,-0.220265523,-0.064881817,-0.005239287,-0.330686301,-0.039497733,0.063159794,0.09741278,-0.000223202,-0.089340799,-0.142590806,0.028242787,0.076128773,0.003648357,0.081941165,-0.272387147,-0.035888087,-0.147434682,0.137152076,-0.19153209,-0.205842987,0.2630665,0.18721503,0.100410439,0.227073491,0.030357743,0.046398591,-0.117190778,-0.036056399,0.011973034,0.137670845,-0.047644842,-0.001198789,-0.092741735,-0.014985233,-0.131259993,-0.0316284,0.055906817,0.00350602,-0.107331857,-0.035295803,0.082031339,0.129251093,1.232276201,0.014529836,0.128940478,0.250182688,0.2121851,-0.044215813,0.037592325,-0.385044813,-0.146509483,0.119374283,-0.139134556,0.524352729,-0.159343898,-0.069588959,0.177616805,-0.121937692,-0.237216622,-0.030595982,0.021748694,0.078830637,-0.552977204,-0.026380302,0.053556681,-0.089785434,-0.226045385,-0.074735858,-0.061377738,-0.012409764,0.088282451,-0.005597838,-0.628407657,-0.14236477,0.014638777,0.709065139,-0.04923607
-0.181364357,0.134312406,-0.310701311,0.353115976,-0.037421037,0.024876473,0.143851534,-0.023903757,-0.190274805,0.228570551,-0.066301413,-0.154601425,-0.031045502,-0.149780422,0.005377848,0.215213016,-0.174954578,-0.003969606,0.069318965,0.02343238,-0.421866715,-0.045939505,0.344697207,-0.049246289,0.021978656,-0.041585784,-0.058567457,-0.09243349,0.060422294,-0.032184657,0.125762582,-0.134265304,-0.185244888,0.295117199,-0.121104009,-0.036178906,-0.030605625,-0.080808915,0.051798955,-0.108688436,0.036951769,0.373335242,0.204523206,0.029657362,-0.128185019,-0.066076197,0.000468599,0.21324265,0.036399428,0.075957008,-0.026570909,0.087822422,0.011777656,0.089207821,-0.043895654,0.052248836,-0.211255342,-0.38807112,-0.109139927,0.168870449,-0.010578357,0.075710066,-0.094502963,-0.211047575,-0.135335371,0.054958917,0.034621865,0.199374601,-0.170464739,0.014505577,0.277430862,-0.044418916,-0.040495895,0.061166909,-0.031227887,-0.042090237,-0.149332389,-0.026438095,-0.442188054,-0.036698461,-0.15033865,-0.16320236,0.013902975,-0.345404863,-0.099327236,0.179710239,-0.008333256,0.046234533,0.164249673,-0.760518074,0.046244964,-0.104367688,-0.091273881,0.065728858,-0.037668042,-0.062426031,0.054468818,-0.292916238,0.142733365,0.074823335,-0.524766803,-0.082003541,-0.163385659,0.167829067,-0.182496771,0.087486096,-0.068490371,-0.079431757,0.024450019,-0.10997612,0.005295134,0.261509776,-0.093392842,0.313570291,-0.014726272,-0.011431555,-0.01804726,-0.302586824,-0.02180605,1.01987946,0.039499231,0.198935494,0.003792021,-0.275817096,0.181315288,0.070620745,0.047965091,-0.073718615,0.103302531,0.057211559,0.036607668,0.050015032,0.09666156,0.266432405,0.09796337,0.052721709,-0.011199945,0.195006892,0.099546,-0.29308036,0.100961819,0.329641491,0.010741849,0.093221344,-0.100389823,-0.008302487,-0.080535106,0.035389941,0.150069222,0.100293323,0.002564854,0.122521922,0.192510337,-0.066285327,-0.003672922,-0.091878526,-0.294139415,0.079690441,0.195651338,-0.095233843,0.104105666,-0.022822866,-0.045837738,0.235587001,0.332370907,1.709796309,-0.048117571,0.101687394,-0.21477811,0.026984856,-0.05483909,0.058733437,-0.132485583,-0.052556261,0.003086691,-0.002832285,0.032571089,-0.177807316,-0.087226421,0.199767828,0.188698187,-0.024625886,0.033242639,-0.047601365,0.020282935,-0.090043016,-0.292043209,0.327771395,-0.338193983,-0.129379138,-0.07186947,0.044969387,0.11716865,0.126855686,-0.009512159,0.138949975,0.037323344,-0.066973984,0.029917013,0.06491562
0.099666208,0.021878256,-0.072596177,0.062738165,-0.050358258,-0.059270006,-0.011671106,-0.019320527,-0.042797979,0.111650676,-0.008186487,0.003736377,-0.040749945,0.040950626,-0.054925546,0.080091342,-0.076838106,0.046552029,-0.002415258,0.040440269,-0.030029796,0.113767847,-0.168422654,0.047822449,0.025268823,-0.072669789,-0.051260568,-0.022528857,-0.050039869,0.047240347,-0.075656667,-0.028129784,-0.006848285,0.013544366,-0.055177316,0.035040483,-0.010581107,-0.014935922,-0.036516108,-0.030401042,0.024397848,0.208135426,0.039595373,0.11104928,0.083011538,0.027192334,-0.071994148,0.028262587,-0.044348158,0.025062418,0.056210618,0.14836508,0.025454896,0.010967454,-0.0317345,-0.04782176,0.069450378,-0.056901332,-0.076014742,0.037107464,0.063956447,0.084227934,-0.010354945,-0.033774752,0.023392241,0.012953273,0.045119729,0.007856881,0.070131384,0.065362908,-0.174421176,0.062452588,-0.034897421,-0.023165423,-0.038358685,0.00763384,0.000776695,-0.036972236,0.016093705,0.009508514,-0.023059992,0.177515268,-0.02380749,0.008891121,-0.13864626,0.044282574,0.005974135,0.012543242,-0.026308428,-0.375679016,-0.041508563,0.004033421,-0.06136002,0.048773959,-0.012493905,0.039696231,0.052473411,0.066463672,-0.107813083,9.879e-05,0.058837846,0.048386179,0.039506469,0.048235681,-0.026979454,0.043180156,-0.022225348,-0.001862324,0.002049301,0.008729335,0.015440872,0.067548022,-0.014773179,0.053290471,-0.01578949,-0.014839591,0.004713452,0.088204592,-0.091752432,0.228599757,-0.046594039,0.088374943,-0.053126968,-0.07229308,0.005333737,0.032332543,-0.069753967,-0.077262305,0.043597676,0.067626491,0.010000388,0.025152236,-0.048482601,0.004960924,0.041374538,0.088089645,0.017152723,0.05647622,-0.043170042,0.030238394,0.028401783,0.014396809,0.001264192,-0.044093519,-0.003130503,-0.064162947,0.022108901,0.041605368,-0.030222218,0.031345826,-0.012753829,0.037275311,0.053067882,-0.009406701,-0.035493277,-0.07789959,0.088868402,-0.173045963,0.038422272,-0.079071991,-0.079688951,0.024369694,0.019536426,-0.013666086,0.07338509,0.747133493,0.038605131,0.013414293,0.069424853,-0.077440895,0.015195809,0.032685921,0.077777103,-0.054200072,-0.10974662,-0.031659327,-0.189235002,-0.077239193,-0.01275223,-0.07634066,0.00933237,-0.073671229,0.048826374,0.008031331,0.012352202,-0.102348797,-0.154384851,0.047599278,-0.071363643,-0.059861049,-0.053714491,-0.016433604,-0.01970893,0.04020752,-0.058072358,0.03761404,-0.078772455,0.002303567,0.059308529,-0.02067912
0.040844362,-0.011604907,0.045350339,-0.058425121,-0.1538167,-0.009694196,0.004955414,-0.050444432,-0.028997071,-0.10488835,-0.030048627,0.050053548,-0.100825779,0.186322063,0.024907188,0.008559848,-0.018282086,0.005364574,-0.149031326,0.01109365,0.017783813,0.07186012,0.012852967,-0.022308646,-0.100265272,0.169074804,0.014431434,0.064540364,-0.078617558,-0.096558712,0.231211603,0.116586909,0.191213772,-0.069959842,-0.053646971,0.053524505,0.095764682,-0.086492799,0.060851414,-0.079885721,-0.097392924,0.14214696,-0.000685344,-0.051255036,0.072483055,0.087780058,0.209565118,0.169219509,-0.068139955,0.034366395,-0.089127824,-0.081041254,-0.131450683,-0.041866187,-0.060149383,-0.169631973,0.114868678,0.018249655,-0.072053008,0.068279862,0.053646531,-0.011545851,0.008090043,-0.003190367,-0.06079603,-0.035801921,-0.089305073,-0.146722689,0.01024494,-0.011505616,0.010201255,0.009395076,-0.020786611,-0.166483536,-0.073254123,-0.013960763,0.004685794,0.021834999,0.001908898,-0.089440413,0.053196628,0.008326773,0.0293916,0.000583182,-0.034342501,-0.028698504,0.076580927,0.022176938,0.005754361,-0.170321763,-0.099783465,0.096056983,-0.095058978,-0.112088412,0.066904075,-0.072622813,-0.048045516,-0.071177252,-0.004591464,0.069437496,0.017971721,0.035372958,0.085472606,-0.045873195,-0.074999906,-0.025681471,0.039133392,-0.038979068,-0.021168003,0.058968946,-0.113223322,0.075883441,0.046220265,0.028818807,-0.119513325,-0.05656527,-0.04910868,0.060769945,0.039131209,-0.049431745,0.035569649,0.01750903,-0.017411422,0.064366013,0.053424299,0.074379258,-0.075688213,0.015973793,-0.012748633,0.018455002,0.023619922,0.065042913,0.097248033,-0.084750496,-0.085971504,-0.030831896,-0.107654803,0.012297038,-0.050852053,0.020852495,0.009628959,0.030045873,-0.043410394,0.093045592,0.071867593,0.01231363,-0.146448612,0.042100303,-0.00621933,0.020636976,-0.028058868,0.066654168,0.103623539,0.131320715,0.366779268,0.096519925,0.006189163,-0.002362888,0.180816889,-0.000213561,-0.060291596,-0.034775577,-0.099416867,-0.073394664,-0.073469415,0.158977017,0.07846275,-0.049979124,-0.083478071,0.038776252,-0.02388482,0.239940763,0.022826487,-0.049325619,-0.019984644,-0.112435721,-0.034937743,-0.055615116,0.172275171,0.032060906,-0.030355928,0.022723027,-0.004171915,-0.008656769,0.056586716,0.054116465,-0.007756972,-0.00658032,-0.026201919,-0.079578646,0.031857479,-0.056738134,-0.159232959,-0.031807527,-0.070143558,-0.102278844,0.046502605,0.136790931,0.003806703,-0.095588334
0.050099939,0.061814383,0.043659769,0.126772404,-0.018870983,-0.003845046,0.002360275,0.002322697,0.055085853,0.013784619,-0.012504747,0.01353567,0.011501226,0.013138878,0.020078037,0.027268413,-0.067519069,-0.006203934,-0.019313622,0.036772706,-0.020389788,-0.004483563,0.0007211,0.058774497,-0.005978738,0.018351279,-0.024116773,-0.045777854,0.010551839,-0.034431703,0.025987035,-0.020513207,0.043217894,-0.069006935,0.006264695,-0.039755709,0.035637598,0.028375726,-0.055872437,-0.025557339,-0.012104488,0.026549302,-0.029111339,0.007433524,-0.043807924,-0.03766457,-0.030243983,0.044005685,-0.047392763,0.029765774,0.004696033,0.129392117,0.05465319,0.019091396,0.046144873,-0.016874705,0.008565579,-0.093387388,0.034463312,0.025728241,0.021169003,0.01589877,0.029103458,0.013742625,0.019280387,0.018985281,0.014009509,0.008204411,0.013189692,0.014149785,-0.03300279,-0.020827774,-0.01251368,-0.011005103,0.001122925,0.020340782,0.027613765,0.029064503,-0.067214027,-0.020732228,-0.024475701,-0.021560092,0.001584829,-0.042785227,-0.005175119,-0.03073879,-0.054447196,0.01334526,-0.002999851,-0.05830976,-0.019658428,0.038080718,-0.006130864,0.012466985,0.029410694,0.003326984,0.037061471,0.0002762,-0.031185677,-0.051782124,-0.0613731,-0.028032929,0.006832676,0.023034288,0.020442827,0.039543945,-0.014619693,0.019248895,0.030300602,0.071483858,-0.012401088,-0.043847468,0.034517348,-0.023002774,-0.032600887,-0.034691729,-0.067299187,-0.013421366,0.001902831,0.023470923,0.018963229,0.043196317,-0.015465128,-0.031972107,0.025323175,0.0157927,0.009533144,0.02902225,-0.014985079,-0.054154333,0.002478902,0.083035022,-0.083078638,0.015317529,0.01739886,0.060650192,-0.038461812,-0.065812036,-0.013371351,0.002494591,0.008850995,-0.008019976,0.027136598,-0.030815847,-0.024475787,0.02049749,0.028275903,0.011515654,-0.000616789,-0.008910896,-0.045501895,0.021727219,0.002293995,-0.032909207,-0.025493667,-0.026996342,-0.010950198,-0.035735041,0.013559246,0.036364913,-0.041634846,0.005586452,-0.002864989,0.025459688,-0.053300537,0.132371485,0.01608718,0.010788791,0.027012473,0.009610853,-0.005570685,-0.016681058,-0.002044742,-0.008399086,0.000146052,-0.024822921,0.018792249,-0.056536786,0.024069447,0.032924678,-0.00405173,-0.091156036,0.019422034,-0.064105831,0.140764371,-0.055561304,-0.04909388,-0.006521537,0.056712534,-0.023458496,-0.015515926,-0.039186575,-0.037306372,0.004605868,0.011556234,-0.027345179,0.020786773,0.028655723,0.061870806,-0.014937481
